year	eeacellcode	specieskey	species	establishmentmeans	degreeofestablishment	pathway	occurrences	distinctobservers
2012	1kmE3997N3107	2882316	Fagus sylvatica				1	1
2012	1kmE3997N3108	5331916	Betula pendula				1	1
2012	1kmE3997N3110	2875979	Corylus avellana				1	1
2012	1kmE3997N3110	2878688	Quercus robur				1	1
2012	1kmE3998N3087	2876213	Alnus glutinosa				1	1
2012	1kmE3998N3091	3054368	Juglans regia				1	1
2012	1kmE3998N3095	2876213	Alnus glutinosa				1	1
2012	1kmE3998N3102	5414202	Myrica gale				2	1
2012	1kmE3998N3105	2880539	Quercus rubra				1	1
2012	1kmE3998N3106	2875979	Corylus avellana				2	1
2012	1kmE3998N3107	2875979	Corylus avellana				1	1
2012	1kmE3998N3107	2876213	Alnus glutinosa				2	1
2012	1kmE3998N3107	2878688	Quercus robur				1	1
2012	1kmE3998N3107	5414202	Myrica gale				1	1
2012	1kmE3998N3107	9118014	Betula pubescens				1	1
2012	1kmE3998N3108	2875818	Carpinus betulus				2	1
2012	1kmE3998N3108	2875979	Corylus avellana				2	1
2012	1kmE3998N3108	2878688	Quercus robur				2	1
2012	1kmE3998N3108	3054368	Juglans regia				3	2
2012	1kmE3998N3108	5331916	Betula pendula				3	2
2012	1kmE3998N3108	5333294	Castanea sativa				2	2
2012	1kmE3998N3108	9118014	Betula pubescens				1	1
2012	1kmE3998N3110	2876213	Alnus glutinosa				1	1
2012	1kmE3998N3110	5331916	Betula pendula				1	1
2012	1kmE3999N3089	2875818	Carpinus betulus				1	1
2012	1kmE3999N3094	2875979	Corylus avellana				1	1
2012	1kmE3999N3094	2882316	Fagus sylvatica				1	1
2012	1kmE3999N3094	5331916	Betula pendula				1	1
2012	1kmE3999N3094	9118014	Betula pubescens				1	1
2012	1kmE3999N3095	2875818	Carpinus betulus				1	1
2012	1kmE3999N3095	2878688	Quercus robur				1	1
2012	1kmE3999N3095	3054368	Juglans regia				1	1
2012	1kmE3999N3100	5414202	Myrica gale				1	1
2012	1kmE3999N3105	2876213	Alnus glutinosa				1	1
2012	1kmE3999N3105	2878688	Quercus robur				1	1
2012	1kmE3999N3105	5331916	Betula pendula				1	1
2012	1kmE3999N3106	2876213	Alnus glutinosa				1	1
2012	1kmE3999N3106	2878688	Quercus robur				1	1
2012	1kmE3999N3106	2880539	Quercus rubra				1	1
2012	1kmE3999N3106	5331916	Betula pendula				1	1
2012	1kmE3999N3106	9118014	Betula pubescens				2	1
2012	1kmE3999N3107	2878688	Quercus robur				1	1
2012	1kmE3999N3107	2882316	Fagus sylvatica				1	1
2012	1kmE3999N3108	2876213	Alnus glutinosa				1	1
2012	1kmE3999N3108	2880539	Quercus rubra				1	1
2012	1kmE3999N3108	5331916	Betula pendula				1	1
2012	1kmE3999N3109	9118014	Betula pubescens				1	1
2012	1kmE3999N3110	9118014	Betula pubescens				1	1
2012	1kmE3999N3111	2876213	Alnus glutinosa				1	1
2012	1kmE3999N3111	2878688	Quercus robur				1	1
2012	1kmE3999N3111	2880539	Quercus rubra				1	1
2012	1kmE3999N3111	2882316	Fagus sylvatica				1	1
2012	1kmE3999N3111	5331916	Betula pendula				2	1
2012	1kmE3999N3111	5414202	Myrica gale				1	1
2012	1kmE3999N3111	9118014	Betula pubescens				1	1
2012	1kmE3999N3112	2878688	Quercus robur				1	1
2012	1kmE3999N3112	3054368	Juglans regia				1	1
2012	1kmE4000N3101	5414202	Myrica gale				1	1
2012	1kmE4000N3107	2875818	Carpinus betulus				1	1
2012	1kmE4000N3107	2878688	Quercus robur				2	2
2012	1kmE4000N3107	5331916	Betula pendula				1	1
2012	1kmE4000N3108	2876213	Alnus glutinosa				1	1
2012	1kmE4000N3108	2880539	Quercus rubra				2	2
2012	1kmE4000N3108	5331916	Betula pendula				1	1
2012	1kmE4000N3110	5414202	Myrica gale				1	1
2012	1kmE4000N3111	2875979	Corylus avellana				1	1
2012	1kmE4000N3111	5414202	Myrica gale				2	1
2012	1kmE4000N3111	9118014	Betula pubescens				1	1
2012	1kmE4000N3112	5333294	Castanea sativa				1	1
2012	1kmE4001N3090	2878688	Quercus robur				1	1
2012	1kmE4001N3091	2875979	Corylus avellana				2	1
2012	1kmE4001N3097	2876213	Alnus glutinosa				1	1
2012	1kmE4001N3099	2878688	Quercus robur				1	1
2012	1kmE4001N3099	5331916	Betula pendula				1	1
2012	1kmE4001N3099	9118014	Betula pubescens				1	1
2012	1kmE4001N3100	2875979	Corylus avellana				1	1
2012	1kmE4001N3100	2876213	Alnus glutinosa				2	2
2012	1kmE4001N3100	2880130	Quercus petraea				1	1
2012	1kmE4001N3100	5333294	Castanea sativa				1	1
2012	1kmE4001N3100	5414202	Myrica gale				1	1
2012	1kmE4001N3100	8313153	Quercus palustris				1	1
2012	1kmE4001N3102	5414202	Myrica gale				1	1
2012	1kmE4001N3104	5414202	Myrica gale				1	1
2012	1kmE4001N3108	2878688	Quercus robur				1	1
2012	1kmE4002N3086	3054368	Juglans regia				1	1
2012	1kmE4002N3086	9148577	Alnus incana				1	1
2012	1kmE4002N3093	5331916	Betula pendula				1	1
2012	1kmE4002N3098	2875818	Carpinus betulus				1	1
2012	1kmE4002N3098	2878688	Quercus robur				1	1
2012	1kmE4002N3099	2876213	Alnus glutinosa				1	1
2012	1kmE4002N3099	2880539	Quercus rubra				1	1
2012	1kmE4002N3099	5331916	Betula pendula				1	1
2012	1kmE4002N3105	5414202	Myrica gale				1	1
2012	1kmE4002N3108	2876213	Alnus glutinosa				1	1
2012	1kmE4002N3110	2880539	Quercus rubra				1	1
2012	1kmE4003N3094	2875818	Carpinus betulus				1	1
2012	1kmE4003N3094	2880539	Quercus rubra				2	1
2012	1kmE4003N3094	3054368	Juglans regia				1	1
2012	1kmE4003N3098	2880539	Quercus rubra				1	1
2012	1kmE4003N3099	9118014	Betula pubescens				1	1
2012	1kmE4003N3109	2882316	Fagus sylvatica				1	1
2012	1kmE4004N3088	2875979	Corylus avellana				1	1
2012	1kmE4004N3094	2875979	Corylus avellana				1	1
2012	1kmE4004N3095	2875818	Carpinus betulus				1	1
2012	1kmE4004N3095	2875979	Corylus avellana				1	1
2012	1kmE4004N3095	2876213	Alnus glutinosa				1	1
2012	1kmE4004N3095	2878688	Quercus robur				1	1
2012	1kmE4004N3095	2882316	Fagus sylvatica				1	1
2012	1kmE4004N3096	2875818	Carpinus betulus				1	1
2012	1kmE4004N3096	2876213	Alnus glutinosa				1	1
2012	1kmE4004N3097	2875818	Carpinus betulus				1	1
2012	1kmE4004N3097	2875979	Corylus avellana				1	1
2012	1kmE4004N3104	5414202	Myrica gale				1	1
2012	1kmE4005N3094	9118014	Betula pubescens				1	1
2012	1kmE4005N3095	2875818	Carpinus betulus				1	1
2012	1kmE4005N3095	2875979	Corylus avellana				1	1
2012	1kmE4005N3095	5331916	Betula pendula				1	1
2012	1kmE4005N3097	5331916	Betula pendula				1	1
2012	1kmE4005N3109	2880130	Quercus petraea				1	1
2012	1kmE4006N3094	2875818	Carpinus betulus				1	1
2012	1kmE4006N3099	5414202	Myrica gale				1	1
2012	1kmE4006N3099	9118014	Betula pubescens				1	1
2012	1kmE4006N3104	2876213	Alnus glutinosa				1	1
2012	1kmE4006N3104	5331916	Betula pendula				1	1
2012	1kmE4006N3104	5333294	Castanea sativa				1	1
2012	1kmE4006N3105	2880539	Quercus rubra				1	1
2012	1kmE4006N3109	2880130	Quercus petraea				1	1
2012	1kmE4007N3097	2880539	Quercus rubra				1	1
2012	1kmE4007N3098	2875979	Corylus avellana				1	1
2012	1kmE4007N3102	2876213	Alnus glutinosa				1	1
2012	1kmE4007N3103	2882316	Fagus sylvatica				1	1
2012	1kmE4007N3103	9118014	Betula pubescens				1	1
2012	1kmE4007N3104	2875979	Corylus avellana				1	1
2012	1kmE4007N3104	2878688	Quercus robur				1	1
2012	1kmE4007N3104	9118014	Betula pubescens				1	1
2012	1kmE4007N3104	9148577	Alnus incana				1	1
2012	1kmE4008N3096	5331916	Betula pendula				1	1
2012	1kmE4008N3101	2878688	Quercus robur				1	1
2012	1kmE4008N3102	2878688	Quercus robur				1	1
2012	1kmE4008N3102	5414202	Myrica gale				1	1
2012	1kmE4008N3103	2875818	Carpinus betulus				1	1
2012	1kmE4008N3103	2876213	Alnus glutinosa				1	1
2012	1kmE4008N3103	2882316	Fagus sylvatica				1	1
2012	1kmE4008N3103	5331916	Betula pendula				1	1
2012	1kmE4008N3104	2878688	Quercus robur				1	1
2012	1kmE4008N3104	2880539	Quercus rubra				1	1
2012	1kmE4008N3111	2875979	Corylus avellana				1	1
2012	1kmE4008N3114	2875979	Corylus avellana				1	1
2012	1kmE4008N3118	5331916	Betula pendula				1	1
2012	1kmE4009N3093	2878688	Quercus robur				1	1
2012	1kmE4009N3096	2880539	Quercus rubra				1	1
2012	1kmE4009N3101	5331916	Betula pendula				1	1
2012	1kmE4009N3110	2878688	Quercus robur				1	1
2012	1kmE4009N3114	2878688	Quercus robur				1	1
2012	1kmE4010N3087	3054368	Juglans regia				1	1
2012	1kmE4010N3093	2876213	Alnus glutinosa				1	1
2012	1kmE4010N3097	2882316	Fagus sylvatica				1	1
2012	1kmE4010N3098	5331916	Betula pendula				1	1
2012	1kmE4010N3110	5331916	Betula pendula				1	1
2012	1kmE4010N3111	2880130	Quercus petraea				1	1
2012	1kmE4011N3085	2876213	Alnus glutinosa				1	1
2012	1kmE4011N3088	2875979	Corylus avellana				1	1
2012	1kmE4011N3088	2878688	Quercus robur				1	1
2012	1kmE4011N3089	2875979	Corylus avellana				1	1
2012	1kmE4011N3091	5331916	Betula pendula				1	1
2012	1kmE4011N3094	2880130	Quercus petraea				1	1
2012	1kmE4011N3096	2875818	Carpinus betulus				1	1
2012	1kmE4011N3101	2878688	Quercus robur				1	1
2012	1kmE4011N3101	9118014	Betula pubescens				1	1
2012	1kmE4012N3081	2876213	Alnus glutinosa				1	1
2012	1kmE4012N3083	2875979	Corylus avellana				1	1
2012	1kmE4012N3083	2876213	Alnus glutinosa				1	1
2012	1kmE4012N3087	9148577	Alnus incana				1	1
2012	1kmE4012N3088	5333294	Castanea sativa				1	1
2012	1kmE4012N3089	2875979	Corylus avellana				1	1
2012	1kmE4012N3091	2878688	Quercus robur				1	1
2012	1kmE4012N3091	5331916	Betula pendula				1	1
2012	1kmE4012N3093	9118014	Betula pubescens				1	1
2012	1kmE4012N3096	2875979	Corylus avellana				1	1
2012	1kmE4012N3096	2876213	Alnus glutinosa				1	1
2012	1kmE4012N3096	2878688	Quercus robur				1	1
2012	1kmE4012N3096	2880539	Quercus rubra				1	1
2012	1kmE4012N3096	2882316	Fagus sylvatica				1	1
2012	1kmE4012N3096	5333294	Castanea sativa				1	1
2012	1kmE4012N3101	2880539	Quercus rubra				1	1
2012	1kmE4012N3101	2882316	Fagus sylvatica				1	1
2012	1kmE4012N3103	5331916	Betula pendula				1	1
2012	1kmE4012N3111	2880130	Quercus petraea				1	1
2012	1kmE4013N3083	2882316	Fagus sylvatica				2	2
2012	1kmE4013N3083	5331916	Betula pendula				1	1
2012	1kmE4013N3084	2875979	Corylus avellana				1	1
2012	1kmE4013N3086	3054368	Juglans regia				1	1
2012	1kmE4013N3086	5331916	Betula pendula				1	1
2012	1kmE4013N3088	2878688	Quercus robur				1	1
2012	1kmE4013N3088	2882316	Fagus sylvatica				1	1
2012	1kmE4013N3089	2878688	Quercus robur				1	1
2012	1kmE4013N3089	3054368	Juglans regia				1	1
2012	1kmE4013N3089	5331916	Betula pendula				1	1
2012	1kmE4013N3090	2875818	Carpinus betulus				1	1
2012	1kmE4013N3090	2875979	Corylus avellana				1	1
2012	1kmE4013N3090	2876213	Alnus glutinosa				1	1
2012	1kmE4013N3090	3054368	Juglans regia				1	1
2012	1kmE4013N3091	5331916	Betula pendula				1	1
2012	1kmE4013N3092	3054368	Juglans regia				1	1
2012	1kmE4013N3094	2876213	Alnus glutinosa				1	1
2012	1kmE4013N3094	2880539	Quercus rubra				2	2
2012	1kmE4013N3095	2875818	Carpinus betulus				1	1
2012	1kmE4013N3095	2875979	Corylus avellana				1	1
2012	1kmE4013N3095	2882316	Fagus sylvatica				1	1
2012	1kmE4013N3096	2878688	Quercus robur				2	2
2012	1kmE4013N3096	2880539	Quercus rubra				1	1
2012	1kmE4013N3096	5331916	Betula pendula				2	1
2012	1kmE4013N3096	5333294	Castanea sativa				1	1
2012	1kmE4013N3098	5331916	Betula pendula				1	1
2012	1kmE4013N3099	2880130	Quercus petraea				1	1
2012	1kmE4013N3099	2880539	Quercus rubra				1	1
2012	1kmE4013N3099	5333294	Castanea sativa				1	1
2012	1kmE4013N3100	5414202	Myrica gale				1	1
2012	1kmE4013N3102	9118014	Betula pubescens				1	1
2012	1kmE4013N3103	5414202	Myrica gale				1	1
2012	1kmE4014N3080	2878688	Quercus robur				1	1
2012	1kmE4014N3081	3054368	Juglans regia				1	1
2012	1kmE4014N3082	2875979	Corylus avellana				1	1
2012	1kmE4014N3082	2876213	Alnus glutinosa				1	1
2012	1kmE4014N3082	2878688	Quercus robur				1	1
2012	1kmE4014N3082	3054368	Juglans regia				1	1
2012	1kmE4014N3083	2875979	Corylus avellana				1	1
2012	1kmE4014N3084	2875979	Corylus avellana				2	2
2012	1kmE4014N3084	2882316	Fagus sylvatica				1	1
2012	1kmE4014N3085	3054368	Juglans regia				1	1
2012	1kmE4014N3086	5331916	Betula pendula				1	1
2012	1kmE4014N3087	3054368	Juglans regia				1	1
2012	1kmE4014N3088	2875979	Corylus avellana				1	1
2012	1kmE4014N3088	2880130	Quercus petraea				1	1
2012	1kmE4014N3094	2875979	Corylus avellana				1	1
2012	1kmE4014N3095	2875818	Carpinus betulus				1	1
2012	1kmE4014N3095	2876213	Alnus glutinosa				2	2
2012	1kmE4014N3095	2878688	Quercus robur				1	1
2012	1kmE4014N3095	3054368	Juglans regia				1	1
2012	1kmE4014N3095	5331916	Betula pendula				1	1
2012	1kmE4014N3095	5333294	Castanea sativa				1	1
2012	1kmE4014N3096	2875979	Corylus avellana				1	1
2012	1kmE4014N3096	2876213	Alnus glutinosa				1	1
2012	1kmE4014N3096	2878688	Quercus robur				2	2
2012	1kmE4014N3096	2880539	Quercus rubra				1	1
2012	1kmE4014N3096	5331916	Betula pendula				1	1
2012	1kmE4014N3097	2875979	Corylus avellana				2	2
2012	1kmE4014N3097	5414202	Myrica gale				1	1
2012	1kmE4014N3098	2875979	Corylus avellana				1	1
2012	1kmE4014N3098	5414202	Myrica gale				1	1
2012	1kmE4014N3099	5331916	Betula pendula				1	1
2012	1kmE4014N3099	5414202	Myrica gale				1	1
2012	1kmE4014N3099	9118014	Betula pubescens				1	1
2012	1kmE4014N3100	2875979	Corylus avellana				1	1
2012	1kmE4014N3100	2876213	Alnus glutinosa				1	1
2012	1kmE4014N3100	2878688	Quercus robur				1	1
2012	1kmE4014N3100	2882316	Fagus sylvatica				1	1
2012	1kmE4014N3100	5331916	Betula pendula				1	1
2012	1kmE4014N3101	2878688	Quercus robur				1	1
2012	1kmE4014N3101	5331916	Betula pendula				1	1
2012	1kmE4014N3103	2882316	Fagus sylvatica				1	1
2012	1kmE4014N3103	9148577	Alnus incana				2	1
2012	1kmE4014N3112	5414202	Myrica gale				1	1
2012	1kmE4015N3080	5331916	Betula pendula				1	1
2012	1kmE4015N3081	5331916	Betula pendula				1	1
2012	1kmE4015N3082	3054368	Juglans regia				1	1
2012	1kmE4015N3083	2875818	Carpinus betulus				1	1
2012	1kmE4015N3085	2880130	Quercus petraea				1	1
2012	1kmE4015N3085	3054368	Juglans regia				1	1
2012	1kmE4015N3086	2875818	Carpinus betulus				1	1
2012	1kmE4015N3086	3054368	Juglans regia				1	1
2012	1kmE4015N3087	2875818	Carpinus betulus				1	1
2012	1kmE4015N3087	2876213	Alnus glutinosa				1	1
2012	1kmE4015N3087	2882316	Fagus sylvatica				1	1
2012	1kmE4015N3088	3054368	Juglans regia				1	1
2012	1kmE4015N3089	2876213	Alnus glutinosa				1	1
2012	1kmE4015N3089	2878688	Quercus robur				1	1
2012	1kmE4015N3090	2876213	Alnus glutinosa				1	1
2012	1kmE4015N3091	2875979	Corylus avellana				1	1
2012	1kmE4015N3091	2878688	Quercus robur				1	1
2012	1kmE4015N3092	3054368	Juglans regia				1	1
2012	1kmE4015N3093	2875818	Carpinus betulus				1	1
2012	1kmE4015N3094	2876213	Alnus glutinosa				1	1
2012	1kmE4015N3096	2875818	Carpinus betulus				1	1
2012	1kmE4015N3096	2878688	Quercus robur				1	1
2012	1kmE4015N3096	2880539	Quercus rubra				2	2
2012	1kmE4015N3096	5331916	Betula pendula				1	1
2012	1kmE4015N3096	9118014	Betula pubescens				1	1
2012	1kmE4015N3097	2875979	Corylus avellana				1	1
2012	1kmE4015N3097	5331916	Betula pendula				1	1
2012	1kmE4015N3097	5333294	Castanea sativa				1	1
2012	1kmE4015N3097	9118014	Betula pubescens				1	1
2012	1kmE4015N3098	2875979	Corylus avellana				1	1
2012	1kmE4015N3101	5331916	Betula pendula				1	1
2012	1kmE4015N3102	2878688	Quercus robur				1	1
2012	1kmE4015N3102	5331916	Betula pendula				1	1
2012	1kmE4015N3103	5331916	Betula pendula				1	1
2012	1kmE4015N3103	5414202	Myrica gale				1	1
2012	1kmE4015N3103	9118014	Betula pubescens				1	1
2012	1kmE4015N3105	5414202	Myrica gale				1	1
2012	1kmE4015N3109	2880539	Quercus rubra				1	1
2012	1kmE4015N3110	2878688	Quercus robur				1	1
2012	1kmE4016N3081	2875818	Carpinus betulus				1	1
2012	1kmE4016N3082	2875979	Corylus avellana				1	1
2012	1kmE4016N3083	2875979	Corylus avellana				1	1
2012	1kmE4016N3084	2875818	Carpinus betulus				1	1
2012	1kmE4016N3084	2876213	Alnus glutinosa				1	1
2012	1kmE4016N3084	2880539	Quercus rubra				1	1
2012	1kmE4016N3085	2876213	Alnus glutinosa				1	1
2012	1kmE4016N3085	2876607	Alnus cordata				1	1
2012	1kmE4016N3085	2878688	Quercus robur				1	1
2012	1kmE4016N3087	2875979	Corylus avellana				1	1
2012	1kmE4016N3087	2876213	Alnus glutinosa				2	2
2012	1kmE4016N3087	2882316	Fagus sylvatica				1	1
2012	1kmE4016N3087	3054368	Juglans regia				1	1
2012	1kmE4016N3088	2876213	Alnus glutinosa				1	1
2012	1kmE4016N3088	5331916	Betula pendula				1	1
2012	1kmE4016N3089	2875979	Corylus avellana				1	1
2012	1kmE4016N3090	3054368	Juglans regia				1	1
2012	1kmE4016N3092	2875979	Corylus avellana				2	2
2012	1kmE4016N3092	2878688	Quercus robur				1	1
2012	1kmE4016N3093						1	1
2012	1kmE4016N3094	2875979	Corylus avellana				1	1
2012	1kmE4016N3094	2876607	Alnus cordata				1	1
2012	1kmE4016N3094	2878688	Quercus robur				1	1
2012	1kmE4016N3095	2878688	Quercus robur				1	1
2012	1kmE4016N3095	3054368	Juglans regia				2	2
2012	1kmE4016N3096	2876213	Alnus glutinosa				1	1
2012	1kmE4016N3096	2882316	Fagus sylvatica				1	1
2012	1kmE4016N3098	2878688	Quercus robur				1	1
2012	1kmE4016N3099	2875979	Corylus avellana				1	1
2012	1kmE4016N3099	3054368	Juglans regia				1	1
2012	1kmE4016N3100	5414202	Myrica gale				1	1
2012	1kmE4016N3101	2878688	Quercus robur				1	1
2012	1kmE4016N3101	5414202	Myrica gale				1	1
2012	1kmE4016N3102	2878688	Quercus robur				1	1
2012	1kmE4016N3103	5414202	Myrica gale				1	1
2012	1kmE4016N3104	2880130	Quercus petraea				1	1
2012	1kmE4016N3110	9118014	Betula pubescens				1	1
2012	1kmE4017N3080	2875979	Corylus avellana				1	1
2012	1kmE4017N3081	2882316	Fagus sylvatica				1	1
2012	1kmE4017N3083	2875818	Carpinus betulus				1	1
2012	1kmE4017N3085	5333294	Castanea sativa				1	1
2012	1kmE4017N3086	2875818	Carpinus betulus				1	1
2012	1kmE4017N3086	2875979	Corylus avellana				1	1
2012	1kmE4017N3086	2878688	Quercus robur				1	1
2012	1kmE4017N3087	2876213	Alnus glutinosa				2	2
2012	1kmE4017N3087	2882316	Fagus sylvatica				1	1
2012	1kmE4017N3088	2875818	Carpinus betulus				1	1
2012	1kmE4017N3088	2875979	Corylus avellana				1	1
2012	1kmE4017N3088	2878688	Quercus robur				1	1
2012	1kmE4017N3089	2875979	Corylus avellana				1	1
2012	1kmE4017N3089	2878688	Quercus robur				1	1
2012	1kmE4017N3090	5333294	Castanea sativa				1	1
2012	1kmE4017N3091	5331916	Betula pendula				1	1
2012	1kmE4017N3091	9118014	Betula pubescens				1	1
2012	1kmE4017N3093	2875979	Corylus avellana				1	1
2012	1kmE4017N3094	2875818	Carpinus betulus				2	2
2012	1kmE4017N3094	2882316	Fagus sylvatica				1	1
2012	1kmE4017N3094	9118014	Betula pubescens				1	1
2012	1kmE4017N3095	2875979	Corylus avellana				2	2
2012	1kmE4017N3095	2876213	Alnus glutinosa				1	1
2012	1kmE4017N3095	2878688	Quercus robur				2	2
2012	1kmE4017N3095	2882316	Fagus sylvatica				1	1
2012	1kmE4017N3095	5331916	Betula pendula				1	1
2012	1kmE4017N3095	5333294	Castanea sativa				1	1
2012	1kmE4017N3096	2875818	Carpinus betulus				1	1
2012	1kmE4017N3096	2876213	Alnus glutinosa				1	1
2012	1kmE4017N3096	2878688	Quercus robur				2	2
2012	1kmE4017N3096	5331916	Betula pendula				1	1
2012	1kmE4017N3099	2876213	Alnus glutinosa				1	1
2012	1kmE4017N3099	2878688	Quercus robur				1	1
2012	1kmE4017N3100						1	1
2012	1kmE4017N3100	2875979	Corylus avellana				1	1
2012	1kmE4017N3100	2876213	Alnus glutinosa				1	1
2012	1kmE4017N3101	5331916	Betula pendula				1	1
2012	1kmE4017N3103	5331916	Betula pendula				1	1
2012	1kmE4017N3104	2880130	Quercus petraea				1	1
2012	1kmE4018N3081	2876213	Alnus glutinosa				1	1
2012	1kmE4018N3083	2875818	Carpinus betulus				1	1
2012	1kmE4018N3083	2876607	Alnus cordata				1	1
2012	1kmE4018N3084	2875818	Carpinus betulus				1	1
2012	1kmE4018N3084	2882316	Fagus sylvatica				1	1
2012	1kmE4018N3085	2875818	Carpinus betulus				1	1
2012	1kmE4018N3085	2876213	Alnus glutinosa				2	2
2012	1kmE4018N3085	2878688	Quercus robur				2	2
2012	1kmE4018N3085	3054368	Juglans regia				1	1
2012	1kmE4018N3086	2875818	Carpinus betulus				2	2
2012	1kmE4018N3086	2875979	Corylus avellana				1	1
2012	1kmE4018N3089	2875818	Carpinus betulus				1	1
2012	1kmE4018N3089	2875979	Corylus avellana				1	1
2012	1kmE4018N3089	2876213	Alnus glutinosa				1	1
2012	1kmE4018N3089	2878688	Quercus robur				2	2
2012	1kmE4018N3092	2876213	Alnus glutinosa				1	1
2012	1kmE4018N3092	2880539	Quercus rubra				1	1
2012	1kmE4018N3092	5331916	Betula pendula				1	1
2012	1kmE4018N3093	2878688	Quercus robur				2	2
2012	1kmE4018N3095	2875818	Carpinus betulus				1	1
2012	1kmE4018N3095	2875979	Corylus avellana				1	1
2012	1kmE4018N3095	2876213	Alnus glutinosa				1	1
2012	1kmE4018N3095	5331916	Betula pendula				1	1
2012	1kmE4018N3096	2875818	Carpinus betulus				3	2
2012	1kmE4018N3096	5333294	Castanea sativa				1	1
2012	1kmE4018N3097	2880539	Quercus rubra				1	1
2012	1kmE4018N3097	9148577	Alnus incana				1	1
2012	1kmE4018N3099	2875979	Corylus avellana				1	1
2012	1kmE4018N3099	2878688	Quercus robur				2	2
2012	1kmE4018N3099	2880539	Quercus rubra				1	1
2012	1kmE4018N3099	2882316	Fagus sylvatica				1	1
2012	1kmE4018N3099	5331916	Betula pendula				2	2
2012	1kmE4018N3100	2875818	Carpinus betulus				1	1
2012	1kmE4018N3100	3054368	Juglans regia				1	1
2012	1kmE4018N3100	5331916	Betula pendula				1	1
2012	1kmE4018N3106	2875979	Corylus avellana				1	1
2012	1kmE4018N3107	2876213	Alnus glutinosa				1	1
2012	1kmE4018N3107	3054368	Juglans regia				1	1
2012	1kmE4018N3107	5331916	Betula pendula				1	1
2012	1kmE4018N3108	5331916	Betula pendula				1	1
2012	1kmE4018N3113	3054368	Juglans regia				1	1
2012	1kmE4018N3116	2875979	Corylus avellana				1	1
2012	1kmE4019N3080	2875818	Carpinus betulus				1	1
2012	1kmE4019N3082	3054368	Juglans regia				1	1
2012	1kmE4019N3083	2875979	Corylus avellana				1	1
2012	1kmE4019N3083	2878688	Quercus robur				1	1
2012	1kmE4019N3083	5333294	Castanea sativa				1	1
2012	1kmE4019N3084	2875818	Carpinus betulus				1	1
2012	1kmE4019N3084	2878688	Quercus robur				3	2
2012	1kmE4019N3084	2880539	Quercus rubra				1	1
2012	1kmE4019N3085	2875979	Corylus avellana				1	1
2012	1kmE4019N3085	2876213	Alnus glutinosa				1	1
2012	1kmE4019N3085	2878688	Quercus robur				1	1
2012	1kmE4019N3085	2880539	Quercus rubra				1	1
2012	1kmE4019N3086	2875979	Corylus avellana				1	1
2012	1kmE4019N3087	2880130	Quercus petraea				1	1
